Order_Id,Order_Date,Order_Date2,Order_Minute,Order_Hour,Data_Center,Language_Name,Supplier_Code,Country_Name,Origin,order_amount,Browser_Name,OS_Name,Device_Type_Name,Platform_Group_Name,No_Of_Product,,,,,,,,,,,
100001176,2020-10-12 19:30:00,2020-10-12,30,19,DC_1,English,Supplier_A,South Africa,ZA,484.66,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001177,2020-10-12 19:31:00,2020-10-12,31,19,DC_1,English,Supplier_A,United Arab Emirates,KW,310.21,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001178,2020-10-12 19:43:00,2020-10-12,43,19,DC_2,English,Supplier_A,Netherlands,ID,201.47,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001179,2020-10-12 20:01:00,2020-10-12,1,20,DC_1,English,Supplier_A,Netherlands,BE,45.83,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100001180,2020-10-12 20:01:00,2020-10-12,1,20,DC_3,Korean,Supplier_A,Italy,GB,24.48,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100001181,2020-10-12 20:11:00,2020-10-12,11,20,DC_2,Romanian,Supplier_A,Romania,RO,33.73,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001182,2020-10-12 20:15:00,2020-10-12,15,20,DC_1,English,Supplier_A,Sri Lanka,MV,115.71,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001183,2020-10-12 20:24:00,2020-10-12,24,20,DC_3,Danish,Supplier_A,Denmark,DK,249.85,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001184,2020-10-12 20:28:00,2020-10-12,28,20,DC_2,English,Supplier_A,Indonesia,NL,88.67,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100001185,2020-10-12 20:48:00,2020-10-12,48,20,DC_1,English,Supplier_A,Serbia,NG,190.09,Firefox,Windows XP,Desktop,Website,1,,,,,,,,,,,
100001186,2020-10-12 20:58:00,2020-10-12,58,20,DC_1,English,Supplier_A,United Kingdom,GB,442.98,Firefox,Windows XP,Desktop,Website,1,,,,,,,,,,,
100001187,2020-10-12 21:32:00,2020-10-12,32,21,DC_2,Greek,Supplier_A,Italy,GR,1229.62,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001188,2020-10-12 21:35:00,2020-10-12,35,21,DC_1,English,Supplier_C,Cambodia,CH,147,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001189,2020-10-12 21:36:00,2020-10-12,36,21,DC_3,German,Supplier_A,Germany,AT,166.02,Chrome,Windows,Desktop,Website,2,,,,,,,,,,,
100001190,2020-10-12 21:43:00,2020-10-12,43,21,DC_2,Swedish,Supplier_A,United States,SE,2492,Chrome,Windows 7,Desktop,Website,3,,,,,,,,,,,
100001191,2020-10-12 21:55:00,2020-10-12,55,21,DC_1,Italian,Supplier_A,Turkey,IT,51.07,Chrome Mobile,Android,Others,Website,1,,,,,,,,,,,
100001192,2020-10-12 21:58:00,2020-10-12,58,21,DC_3,English,Supplier_A,Egypt,NG,199,Chrome,Android,Tablet,Website,1,,,,,,,,,,,
100001193,2020-10-12 22:07:00,2020-10-12,7,22,DC_2,Russian,Supplier_A,Thailand,RU,789.28,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100001194,2020-10-12 22:15:00,2020-10-12,15,22,DC_1,Korean,Supplier_A,Spain,ES,30.76,Mobile Application,iOS,Mobile,Mobile application,2,,,,,,,,,,,
100001195,2020-10-12 22:41:00,2020-10-12,41,22,DC_1,English,Supplier_A,Saudi Arabia,BH,49.99,IE,Windows,Desktop,Website,1,,,,,,,,,,,
100001196,2020-10-12 22:43:00,2020-10-12,43,22,DC_2,Russian,Supplier_A,Russia,RU,225.25,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100001197,2020-10-12 22:47:00,2020-10-12,47,22,DC_1,English,Supplier_C,Zimbabwe,AT,229.92,Mobile Application,iOS,Tablet,Mobile application,1,,,,,,,,,,,
100001198,2020-10-12 22:53:00,2020-10-12,53,22,DC_3,English,Supplier_A,Netherlands,BE,86.53,Mobile Application,iOS,Tablet,Mobile application,1,,,,,,,,,,,
100001199,2020-10-12 23:09:00,2020-10-12,9,23,DC_2,Spanish,Supplier_A,China,ES,39.11,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100001200,2020-10-12 23:49:00,2020-10-12,49,23,DC_1,English,Supplier_A,Germany,AT,82.66,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100001201,2020-10-13 00:00:00,2020-10-13,0,0,DC_3,English,Supplier_A,Germany,CZ,71.01,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001202,2020-10-13 00:05:00,2020-10-13,5,0,DC_2,English / United Kingdom,Supplier_C,United Kingdom,GB,417.38,Firefox,Windows,Desktop,Website,1,,,,,,,,,,,
100001203,2020-10-13 00:17:00,2020-10-13,17,0,DC_1,English / United Kingdom,Supplier_A,Namibia,GB,113.92,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100001204,2020-10-13 00:24:00,2020-10-13,24,0,DC_1,English,Supplier_A,Myanmar,FR,153,Other,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001205,2020-10-13 00:24:00,2020-10-13,24,0,DC_2,Hungarian,Supplier_A,Hungary,HU,23.76,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100001206,2020-10-13 00:26:00,2020-10-13,26,0,DC_1,English,Supplier_B,Saudi Arabia,SA,513.74,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100001207,2020-10-13 00:28:00,2020-10-13,28,0,DC_3,Swedish,Supplier_A,Thailand,SE,3645.36,Mobile Safari,iOS,Tablet,Website,4,,,,,,,,,,,
100001208,2020-10-13 00:38:00,2020-10-13,38,0,DC_2,French,Supplier_A,France,IE,169.39,Mobile Application,Android,Mobile,Mobile application,1,,,,,,,,,,,
100001209,2020-10-13 00:38:00,2020-10-13,38,0,DC_1,English,Supplier_A,Brazil,FR,35.18,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001210,2020-10-13 00:46:00,2020-10-13,46,0,DC_3,English,Supplier_A,Saudi Arabia,SA,141.3,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100001211,2020-10-13 01:07:00,2020-10-13,7,1,DC_2,Swedish,Supplier_A,United States,SE,2312,Chrome,Windows XP,Desktop,Website,2,,,,,,,,,,,
100001212,2020-10-13 01:12:00,2020-10-13,12,1,DC_1,Romanian,Supplier_A,Romania,RO,40.83,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001213,2020-10-13 01:18:00,2020-10-13,18,1,DC_1,Polish,Supplier_A,Turkey,TR,45.41,Chrome Mobile,Android,Mobile,Website,1,,,,,,,,,,,
100001214,2020-10-13 01:28:00,2020-10-13,28,1,DC_2,English,Supplier_C,Oman,AE,202.97,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001215,2020-10-13 01:29:00,2020-10-13,29,1,DC_1,English,Supplier_A,United Kingdom,MT,553.39,Mobile Application,Android,Mobile,Mobile application,1,,,,,,,,,,,
100001216,2020-10-13 01:34:00,2020-10-13,34,1,DC_3,English / South-Africa,Supplier_C,South Africa,ZA,4919.4,IE,Windows 7,Desktop,Website,2,,,,,,,,,,,
100001217,2020-10-13 01:53:00,2020-10-13,53,1,DC_2,T. Chinese / Taiwan,Supplier_A,France,DE,71.29,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100001218,2020-10-13 01:57:00,2020-10-13,57,1,DC_1,English,Supplier_A,Turkey,TR,321.19,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001219,2020-10-13 02:05:00,2020-10-13,5,2,DC_3,English,Supplier_C,Spain,GR,278.29,Chrome,Windows Vista,Desktop,Website,1,,,,,,,,,,,
100001220,2020-10-13 02:07:00,2020-10-13,7,2,DC_2,Japanese,Supplier_A,Switzerland,IT,39.63,IE,Windows,Desktop,Website,1,,,,,,,,,,,
100001221,2020-10-13 02:11:00,2020-10-13,11,2,DC_1,Japanese,Supplier_A,Switzerland,IT,42.26,IE,Windows,Desktop,Website,1,,,,,,,,,,,
100001222,2020-10-13 02:21:00,2020-10-13,21,2,DC_1,French,Supplier_C,United Arab Emirates,DJ,174.56,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100001223,2020-10-13 02:25:00,2020-10-13,25,2,DC_2,English,Supplier_A,United Kingdom,GB,114.53,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100001224,2020-10-13 02:30:00,2020-10-13,30,2,DC_1,English,Supplier_A,United Kingdom,GB,311.22,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100001225,2020-10-13 02:35:00,2020-10-13,35,2,DC_3,English / United Kingdom,Supplier_A,United Kingdom,GB,124.35,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100001226,2020-10-13 03:03:00,2020-10-13,3,3,DC_2,Czech,Supplier_A,Spain,CZ,66.89,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100001227,2020-10-13 03:04:00,2020-10-13,4,3,DC_1,Ukrainian,Supplier_A,Greece,UA,55.92,Firefox,Windows,Desktop,Website,1,,,,,,,,,,,
100001228,2020-10-13 03:08:00,2020-10-13,8,3,DC_3,English,Supplier_A,Italy,GB,32.72,Mobile Application,Android,Mobile,Mobile application,1,,,,,,,,,,,
100001229,2020-10-13 03:15:00,2020-10-13,15,3,DC_2,English,Supplier_A,South Africa,ZA,91.9,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100001230,2020-10-13 03:23:00,2020-10-13,23,3,DC_1,English,Supplier_C,Thailand,ES,112.9,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100001231,2020-10-13 04:03:00,2020-10-13,3,4,DC_1,French,Supplier_A,Morocco,MA,30.76,Firefox,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100001232,2020-10-13 04:33:00,2020-10-13,33,4,DC_2,Polish,Supplier_A,Poland,PL,39.73,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100001233,2020-10-13 04:34:00,2020-10-13,34,4,DC_1,Arabic,Supplier_A,Egypt,SA,557,IE,Windows,Desktop,Website,1,,,,,,,,,,,
100001234,2020-10-13 04:37:00,2020-10-13,37,4,DC_3,T.Chinese / Hongkong,Supplier_A,Netherlands,GB,204.06,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001235,2020-10-13 04:48:00,2020-10-13,48,4,DC_2,Japanese,Supplier_A,Poland,GB,38.64,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001236,2020-10-13 04:52:00,2020-10-13,52,4,DC_1,English / Ireland,Supplier_A,France,IE,558.96,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100001237,2020-10-13 04:55:00,2020-10-13,55,4,DC_3,English,Supplier_A,Indonesia,GB,229.44,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100001238,2020-10-13 05:42:00,2020-10-13,42,5,DC_2,Russian,Supplier_A,Russia,RU,46.09,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100001239,2020-10-13 05:44:00,2020-10-13,44,5,DC_1,English,Supplier_C,United Kingdom,GB,393.63,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100001240,2020-10-13 07:16:00,2020-10-13,16,7,DC_1,Korean,Supplier_A,Spain,ES,572.2,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001241,2020-10-13 08:35:00,2020-10-13,35,8,DC_2,Japanese,Supplier_C,Japan,A1,114.24,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001242,2020-10-13 09:31:00,2020-10-13,31,9,DC_1,English,Supplier_A,Russia,RU,96.05,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100001243,2020-10-13 10:26:00,2020-10-13,26,10,DC_3,English,Supplier_A,Switzerland,PL,190.32,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001244,2020-10-13 11:44:00,2020-10-13,44,11,DC_2,Arabic,Supplier_A,United Arab Emirates,AE,129.26,Chrome Mobile,Android,Desktop,Website,1,,,,,,,,,,,
100001245,2020-10-13 12:12:00,2020-10-13,12,12,DC_1,Ukrainian,Supplier_A,Hungary,UA,1954.88,Firefox,Windows XP,Desktop,Website,2,,,,,,,,,,,
100001246,2020-10-13 13:23:00,2020-10-13,23,13,DC_3,English / India,Supplier_A,India,IN,144.99,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001247,2020-10-13 13:51:00,2020-10-13,51,13,DC_2,English,Supplier_A,Sweden,SE,184.63,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100001248,2020-10-13 14:39:00,2020-10-13,39,14,DC_1,English,Supplier_A,Ireland,IE,311.14,Chrome,Mac OS X,Desktop,Website,3,,,,,,,,,,,
100001249,2020-10-13 14:55:00,2020-10-13,55,14,DC_1,English,Supplier_A,UNKNOWN,ZA,2399.35,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100001250,2020-10-13 15:01:00,2020-10-13,1,15,DC_2,English,Supplier_A,Estonia,EE,173.67,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100001251,2020-10-13 15:04:00,2020-10-13,4,15,DC_1,Slovenian,Supplier_A,Slovenia,SI,48.51,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001252,2020-10-13 15:09:00,2020-10-13,9,15,DC_3,Ukrainian,Supplier_A,Poland,UA,222.44,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001253,2020-10-13 15:20:00,2020-10-13,20,15,DC_2,S.Chinese / Mainland,Supplier_A,Germany,CN,151.34,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001254,2020-10-13 15:33:00,2020-10-13,33,15,DC_1,English / United Kingdom,Supplier_A,France,GB,67.92,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100001255,2020-10-13 15:34:00,2020-10-13,34,15,DC_3,French,Supplier_A,Belgium,FR,149.91,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100001256,2020-10-13 15:35:00,2020-10-13,35,15,DC_2,S.Chinese / Mainland,Supplier_A,France,FR,331.26,Sogou Explorer,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001257,2020-10-13 15:36:00,2020-10-13,36,15,DC_1,English,Supplier_A,Germany,IT,171.78,Chrome,Windows 7,Desktop,Website,2,,,,,,,,,,,
100001258,2020-10-13 15:46:00,2020-10-13,46,15,DC_1,English,Supplier_A,Cyprus,LB,243.94,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100001259,2020-10-13 15:48:00,2020-10-13,48,15,DC_2,English,Supplier_A,United Kingdom,MT,2041.79,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001260,2020-10-13 15:59:00,2020-10-13,59,15,DC_1,English,Supplier_A,South Africa,ZA,172.08,Chrome,Windows 7,Desktop,Website,2,,,,,,,,,,,
100001261,2020-10-13 16:03:00,2020-10-13,3,16,DC_3,T. Chinese / Taiwan,Supplier_A,Belgium,BE,117.39,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100001262,2020-10-13 16:23:00,2020-10-13,23,16,DC_2,English / United Kingdom,Supplier_C,United Kingdom,GB,354.3,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001263,2020-10-13 16:49:00,2020-10-13,49,16,DC_1,English,Supplier_A,South Africa,ZW,233.84,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001264,2020-10-13 16:56:00,2020-10-13,56,16,DC_3,German,Supplier_A,Italy,DE,213.49,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100001265,2020-10-13 17:00:00,2020-10-13,0,17,DC_2,English,Supplier_A,UNKNOWN,CD,622,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100001266,2020-10-13 17:15:00,2020-10-13,15,17,DC_1,Korean,Supplier_A,Croatia,HR,34.4,Mobile Application,Android,Others,Mobile application,1,,,,,,,,,,,
100001267,2020-10-13 17:15:00,2020-10-13,15,17,DC_1,French,Supplier_A,France,CH,96.04,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001268,2020-10-13 17:43:00,2020-10-13,43,17,DC_2,Russian,Supplier_A,Russia,RU,83.96,IE,Windows 7,Desktop,Website,2,,,,,,,,,,,
100001269,2020-10-13 17:53:00,2020-10-13,53,17,DC_1,German,Supplier_A,Germany,DE,89.92,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001270,2020-10-13 18:02:00,2020-10-13,2,18,DC_3,English,Supplier_A,Indonesia,ID,74.64,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001271,2020-10-13 18:10:00,2020-10-13,10,18,DC_2,English,Supplier_A,United Kingdom,NG,963.53,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001272,2020-10-13 18:11:00,2020-10-13,11,18,DC_1,Italian,Supplier_A,Italy,IT,164.29,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100001273,2020-10-13 18:19:00,2020-10-13,19,18,DC_3,Spanish,Supplier_C,Spain,FR,399.23,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100001274,2020-10-13 18:36:00,2020-10-13,36,18,DC_2,German,Supplier_A,Romania,DE,34.79,Android,Android,Others,Website,1,,,,,,,,,,,
100001275,2020-10-13 18:46:00,2020-10-13,46,18,DC_1,Arabic,Supplier_A,Saudi Arabia,SA,202.29,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001276,2020-10-13 19:02:00,2020-10-13,2,19,DC_1,Spanish,Supplier_A,Spain,ES,65.3,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100001277,2020-10-13 19:18:00,2020-10-13,18,19,DC_2,German,Supplier_A,Thailand,DE,90.82,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001278,2020-10-13 19:27:00,2020-10-13,27,19,DC_1,English,Supplier_A,Estonia,DE,28.03,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001279,2020-10-13 19:34:00,2020-10-13,34,19,DC_3,German,Supplier_A,Czech Republic,DE,237.56,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001280,2020-10-13 19:36:00,2020-10-13,36,19,DC_2,English,Supplier_A,United Kingdom,OM,235.41,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001281,2020-10-13 20:10:00,2020-10-13,10,20,DC_1,English,Supplier_C,China,ZA,981.26,Firefox,Windows 8,Desktop,Website,1,,,,,,,,,,,
100001282,2020-10-13 20:32:00,2020-10-13,32,20,DC_3,English,Supplier_C,Jordan,JO,176.79,Mobile Application,Android,Mobile,Mobile application,1,,,,,,,,,,,
100001283,2020-10-13 20:33:00,2020-10-13,33,20,DC_2,Turkish,Supplier_A,Italy,TR,235.28,Chrome Mobile,Android,Mobile,Website,1,,,,,,,,,,,
100001284,2020-10-13 20:36:00,2020-10-13,36,20,DC_1,English / Canada,Supplier_A,Egypt,EG,272,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001285,2020-10-13 20:41:00,2020-10-13,41,20,DC_1,English,Supplier_A,Italy,CH,98.89,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001286,2020-10-13 20:56:00,2020-10-13,56,20,DC_2,Arabic,Supplier_A,Egypt,EG,1759,Chrome Mobile,Android,Unspecified,Website,9,,,,,,,,,,,
100001287,2020-10-13 21:10:00,2020-10-13,10,21,DC_1,Arabic,Supplier_A,Romania,BG,97.16,Chrome Mobile,Android,Unspecified,Website,1,,,,,,,,,,,
100001288,2020-10-13 21:15:00,2020-10-13,15,21,DC_3,Dutch,Supplier_A,Spain,NL,343.62,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100001289,2020-10-13 21:23:00,2020-10-13,23,21,DC_2,English,Supplier_A,Denmark,AT,218.98,IE,Windows,Desktop,Website,2,,,,,,,,,,,
100001290,2020-10-13 21:35:00,2020-10-13,35,21,DC_1,English / United Kingdom,Supplier_A,United Kingdom,GB,348.01,Chrome,Windows XP,Desktop,Website,1,,,,,,,,,,,
100001291,2020-10-13 21:40:00,2020-10-13,40,21,DC_3,English / United Kingdom,Supplier_A,Italy,GB,165.29,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001292,2020-10-13 21:49:00,2020-10-13,49,21,DC_2,English,Supplier_C,India,ET,18.12,Firefox,Windows XP,Desktop,Website,1,,,,,,,,,,,
100001293,2020-10-13 22:14:00,2020-10-13,14,22,DC_1,Russian,Supplier_A,United Arab Emirates,UA,253.07,Android,Android,Mobile,Website,1,,,,,,,,,,,
100001294,2020-10-13 22:52:00,2020-10-13,52,22,DC_1,English,Supplier_A,Tanzania,TZ,189,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100001295,2020-10-13 22:54:00,2020-10-13,54,22,DC_2,English,Supplier_A,Saudi Arabia,PS,800.8,Chrome,Windows 7,Desktop,Website,2,,,,,,,,,,,
100001296,2020-10-13 23:29:00,2020-10-13,29,23,DC_1,French,Supplier_A,France,DZ,479.04,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001297,2020-10-13 23:37:00,2020-10-13,37,23,DC_3,English / United Kingdom,Supplier_A,United Kingdom,GB,114.45,Chrome Mobile,Android,Unspecified,Website,1,,,,,,,,,,,
100001298,2020-10-13 23:38:00,2020-10-13,38,23,DC_2,Spanish,Supplier_A,Spain,ES,112.11,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001299,2020-10-13 23:42:00,2020-10-13,42,23,DC_1,English,Supplier_A,Norway,SA,552.25,Chrome,Android,Tablet,Website,1,,,,,,,,,,,
100001300,2020-10-13 23:50:00,2020-10-13,50,23,DC_3,Croatian,Supplier_A,Croatia,HR,102.26,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100001301,2020-10-14 00:04:00,2020-10-14,4,0,DC_2,English,Supplier_A,United Kingdom,JE,90.95,Mobile Application,iOS,Tablet,Mobile application,1,,,,,,,,,,,
100001302,2020-10-14 00:08:00,2020-10-14,8,0,DC_1,Norwegian,Supplier_A,Norway,NO,91.54,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100001303,2020-10-14 00:18:00,2020-10-14,18,0,DC_1,German,Supplier_C,United Kingdom,GB,444.47,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100001304,2020-10-14 00:20:00,2020-10-14,20,0,DC_2,English / United Kingdom,Supplier_C,Poland,GB,349.61,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100001305,2020-10-14 00:23:00,2020-10-14,23,0,DC_1,English,Supplier_A,Ethiopia,DJ,127,Firefox,Windows,Desktop,Website,1,,,,,,,,,,,
100001306,2020-10-14 00:30:00,2020-10-14,30,0,DC_3,Finnish,Supplier_A,Finland,FI,161.6,IE,Windows,Desktop,Website,1,,,,,,,,,,,
100001307,2020-10-14 00:45:00,2020-10-14,45,0,DC_2,Latvian,Supplier_A,Latvia,LV,34.75,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001308,2020-10-14 01:09:00,2020-10-14,9,1,DC_1,Swedish,Supplier_A,Indonesia,SE,76.55,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001309,2020-10-14 01:31:00,2020-10-14,31,1,DC_3,Dutch,Supplier_A,Netherlands,NL,94.11,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100001310,2020-10-14 01:31:00,2020-10-14,31,1,DC_2,Croatian,Supplier_A,Slovenia,HR,52.94,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001311,2020-10-14 01:32:00,2020-10-14,32,1,DC_1,English,Supplier_A,Czech Republic,IT,37.83,Mobile Application,Android,Unspecified,Mobile application,1,,,,,,,,,,,
100001312,2020-10-14 01:50:00,2020-10-14,50,1,DC_1,Arabic,Supplier_C,United Arab Emirates,AE,155.04,IE,Windows 8,Desktop,Website,1,,,,,,,,,,,
100001313,2020-10-14 01:56:00,2020-10-14,56,1,DC_2,French,Supplier_C,Thailand,CH,197.08,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001314,2020-10-14 01:57:00,2020-10-14,57,1,DC_1,Russian,Supplier_A,Russia,RU,62.73,Firefox,Windows,Desktop,Website,1,,,,,,,,,,,
100001315,2020-10-14 01:57:00,2020-10-14,57,1,DC_3,Russian,Supplier_A,Spain,RU,73.65,Other,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001316,2020-10-14 02:02:00,2020-10-14,2,2,DC_2,English,Supplier_A,Norway,GB,168.17,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100001317,2020-10-14 02:12:00,2020-10-14,12,2,DC_1,Swedish,Supplier_A,Denmark,SE,159.99,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100001318,2020-10-14 02:20:00,2020-10-14,20,2,DC_3,Arabic,Supplier_C,United Arab Emirates,OM,817.9,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100001319,2020-10-14 02:31:00,2020-10-14,31,2,DC_2,English,Supplier_A,Sweden,NG,936.21,IE,Windows,Desktop,Website,1,,,,,,,,,,,
100001320,2020-10-14 02:41:00,2020-10-14,41,2,DC_1,English,Supplier_A,Azerbaijan,AZ,219.87,Firefox,Ubuntu,Desktop,Website,1,,,,,,,,,,,
100001321,2020-10-14 03:01:00,2020-10-14,1,3,DC_1,Dutch,Supplier_A,Latvia,LV,121.44,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100001322,2020-10-14 03:05:00,2020-10-14,5,3,DC_2,Russian,Supplier_A,Thailand,RU,248.82,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001323,2020-10-14 03:13:00,2020-10-14,13,3,DC_1,German,Supplier_A,Germany,DE,143.35,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100001324,2020-10-14 03:27:00,2020-10-14,27,3,DC_3,English / United Kingdom,Supplier_A,Hungary,GB,239.88,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100001325,2020-10-14 03:28:00,2020-10-14,28,3,DC_2,German,Supplier_A,Croatia,DE,184.21,Firefox,Windows,Desktop,Website,1,,,,,,,,,,,
100001326,2020-10-14 03:36:00,2020-10-14,36,3,DC_1,Norwegian,Supplier_A,Germany,GB,212.71,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100001327,2020-10-14 04:05:00,2020-10-14,5,4,DC_3,English,Supplier_A,Spain,ES,78.33,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100001328,2020-10-14 04:30:00,2020-10-14,30,4,DC_2,English,Supplier_C,Cambodia,CH,209,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100001329,2020-10-14 04:43:00,2020-10-14,43,4,DC_1,Arabic,Supplier_A,Saudi Arabia,SA,156.02,Mobile Application,Android,Tablet,Mobile application,1,,,,,,,,,,,
100001330,2020-10-14 04:47:00,2020-10-14,47,4,DC_1,Swedish,Supplier_A,Sweden,SE,120.05,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100001331,2020-10-14 04:52:00,2020-10-14,52,4,DC_2,Italian,Supplier_A,Italy,IT,51.55,Android,Android,Others,Website,1,,,,,,,,,,,
100001332,2020-10-14 05:46:00,2020-10-14,46,5,DC_1,English / United Kingdom,Supplier_A,India,GB,31.73,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100001333,2020-10-14 05:47:00,2020-10-14,47,5,DC_3,English / Australia,Supplier_A,United Arab Emirates,NG,265.28,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
